timestamp_ms,filename,old_label,num_hands,confidence
1790374207582,1790374207582__sin_evaluar.jpg,sin_evaluar,1,0.9673970341682434
1790374207702,1790374207702__sin_evaluar.jpg,sin_evaluar,1,0.9701725244522095
1790374207854,1790374207854__sin_evaluar.jpg,sin_evaluar,1,0.9693310856819153
1790374207981,1790374207981__sin_evaluar.jpg,sin_evaluar,1,0.9696521759033203
1790374208141,1790374208141__sin_evaluar.jpg,sin_evaluar,1,0.9735095500946045
1790374208273,1790374208273__sin_evaluar.jpg,sin_evaluar,1,0.9755024909973145
1790374208410,1790374208410__sin_evaluar.jpg,sin_evaluar,1,0.9737127423286438
1790374208554,1790374208554__sin_evaluar.jpg,sin_evaluar,1,0.9712474346160889
1790374208721,1790374208721__sin_evaluar.jpg,sin_evaluar,1,0.9702883958816528
1790374208869,1790374208869__sin_evaluar.jpg,sin_evaluar,1,0.9676856398582458
1790374208994,1790374208994__sin_evaluar.jpg,sin_evaluar,1,0.9666470289230347
1790374209134,1790374209134__sin_evaluar.jpg,sin_evaluar,1,0.9654368758201599
1790374209264,1790374209264__sin_evaluar.jpg,sin_evaluar,1,0.967969536781311
1790374209448,1790374209448__sin_evaluar.jpg,sin_evaluar,1,0.9684718251228333
1790374209550,1790374209550__sin_evaluar.jpg,sin_evaluar,1,0.9653379321098328
1790374209695,1790374209695__sin_evaluar.jpg,sin_evaluar,1,0.9667640328407288
1790374209862,1790374209862__sin_evaluar.jpg,sin_evaluar,1,0.964083731174469
1790374209974,1790374209974__sin_evaluar.jpg,sin_evaluar,1,0.9674565196037292
1790374210133,1790374210133__sin_evaluar.jpg,sin_evaluar,1,0.9690083265304565
1790374210302,1790374210302__sin_evaluar.jpg,sin_evaluar,1,0.9690849781036377
1790374210413,1790374210413__sin_evaluar.jpg,sin_evaluar,1,0.9631179571151733
1790374210554,1790374210554__sin_evaluar.jpg,sin_evaluar,1,0.9648788571357727
1790374210701,1790374210701__sin_evaluar.jpg,sin_evaluar,1,0.9743101596832275
1790374210860,1790374210860__sin_evaluar.jpg,sin_evaluar,1,0.973852813243866
